order_id,order_date,customer_id,category,product,unit_price,quantity,discount_pct,gross_amount,discount_amount,net_amount,region,sales_channel,payment_method,is_returned
ORD104056,2024-12-27,CUST03112,Beauty,Shampoo,9.14,3,5,27.42,1.37,26.05,East,Website,Cash on Delivery,False
ORD104381,2024-12-27,CUST00745,Fashion,Backpack,34.57,2,10,69.14,6.91,62.23,North,Website,Debit Card,False
ORD110933,2024-12-27,CUST03311,Beauty,Sunscreen SPF50,14.97,1,10,14.97,1.5,13.47,North,Mobile App,UPI,False
ORD110719,2024-12-27,CUST00199,Fashion,Cotton T-Shirt,13.36,5,0,66.8,0.0,66.8,North,Mobile App,UPI,False
ORD107654,2024-12-28,CUST01913,Electronics,Wireless Earbuds,48.38,1,20,48.38,9.68,38.7,South,Website,Cash on Delivery,False
ORD106401,2024-12-28,CUST02358,Home & Kitchen,Storage Bins,17.38,4,20,69.52,13.9,55.62,West,Website,UPI,False
ORD112157,2024-12-28,CUST02594,Sports,Water Bottle,9.55,3,0,28.65,0.0,28.65,Central,Mobile App,Cash on Delivery,False
ORD110123,2024-12-28,CUST03296,Electronics,Bluetooth Speaker,56.32,3,0,168.96,0.0,168.96,South,Mobile App,Cash on Delivery,False
ORD112371,2024-12-28,CUST01856,Fashion,Sunglasses,19.83,2,0,39.66,0.0,39.66,Central,Website,Net Banking,False
ORD100221,2024-12-28,CUST00124,Fashion,Running Shoes,64.93,1,0,64.93,0.0,64.93,South,Marketplace,Cash on Delivery,False
ORD101197,2024-12-28,CUST00518,Sports,Resistance Bands,16.03,1,15,16.03,2.4,13.63,South,Mobile App,Net Banking,False
ORD100086,2024-12-28,CUST02792,Electronics,Bluetooth Speaker,55.36,1,10,55.36,5.54,49.82,East,Website,Credit Card,False
ORD112722,2024-12-28,CUST01641,Sports,Resistance Bands,17.09,2,5,34.18,1.71,32.47,West,Marketplace,Net Banking,False
ORD107423,2024-12-28,CUST01952,Electronics,Smartphone Case,16.36,5,0,81.8,0.0,81.8,West,Mobile App,UPI,False
ORD114791,2024-12-28,CUST02196,Home & Kitchen,Storage Bins,19.53,3,0,58.59,0.0,58.59,South,Website,Cash on Delivery,False
ORD114769,2024-12-28,CUST00844,Electronics,Smartphone Case,17.15,3,5,51.45,2.57,48.88,South,Website,Cash on Delivery,False
ORD101100,2024-12-28,CUST03228,Sports,Water Bottle,9.61,2,0,19.22,0.0,19.22,North,Website,UPI,False
ORD114196,2024-12-28,CUST01932,Sports,Resistance Bands,15.25,4,0,61.0,0.0,61.0,West,Marketplace,Net Banking,False
ORD107698,2024-12-28,CUST00603,Electronics,Laptop Stand,34.07,1,0,34.07,0.0,34.07,East,Mobile App,UPI,False
ORD114681,2024-12-28,CUST01658,Fashion,Running Shoes,69.03,2,0,138.06,0.0,138.06,West,Website,Credit Card,False
ORD109882,2024-12-28,CUST02107,Beauty,Lipstick,14.4,6,15,86.4,12.96,73.44,Central,Website,Debit Card,False
ORD109929,2024-12-28,CUST02086,Sports,Running Shorts,17.49,2,0,34.98,0.0,34.98,South,Website,Net Banking,False
ORD103232,2024-12-28,CUST02455,Electronics,Bluetooth Speaker,54.91,2,0,109.82,0.0,109.82,South,Website,Net Banking,False
ORD107836,2024-12-28,CUST01715,Beauty,Lipstick,13.2,3,10,39.6,3.96,35.64,Central,Mobile App,Credit Card,False
ORD111741,2024-12-28,CUST00243,Sports,Resistance Bands,15.16,2,0,30.32,0.0,30.32,East,Mobile App,Net Banking,False
ORD107207,2024-12-28,CUST01213,Sports,Running Shorts,18.31,2,0,36.62,0.0,36.62,East,Marketplace,Credit Card,False
ORD110557,2024-12-29,CUST01832,Electronics,Bluetooth Speaker,66.26,1,5,66.26,3.31,62.95,South,Website,Net Banking,False
ORD104368,2024-12-29,CUST02460,Home & Kitchen,LED Desk Lamp,19.23,2,0,38.46,0.0,38.46,South,Mobile App,UPI,False
ORD114673,2024-12-29,CUST03281,Electronics,Laptop Stand,33.6,5,0,168.0,0.0,168.0,West,Mobile App,Debit Card,False
ORD111752,2024-12-29,CUST03497,Sports,Resistance Bands,16.91,2,0,33.82,0.0,33.82,Central,Marketplace,Credit Card,False
ORD112551,2024-12-29,CUST02469,Home & Kitchen,Coffee Maker,60.06,2,0,120.12,0.0,120.12,East,Mobile App,Cash on Delivery,False
ORD114200,2024-12-29,CUST00643,Sports,Water Bottle,8.71,1,0,8.71,0.0,8.71,East,Mobile App,Debit Card,False
ORD104441,2024-12-29,CUST00941,Fashion,Backpack,32.6,1,0,32.6,0.0,32.6,Central,Website,Net Banking,False
ORD101351,2024-12-29,CUST02755,Sports,Resistance Bands,14.5,2,0,29.0,0.0,29.0,Central,Mobile App,Debit Card,False
ORD113919,2024-12-29,CUST00542,Fashion,Backpack,35.44,5,0,177.2,0.0,177.2,South,Mobile App,Cash on Delivery,False
ORD113922,2024-12-29,CUST03419,Home & Kitchen,Storage Bins,20.06,4,0,80.24,0.0,80.24,South,Website,Cash on Delivery,False
ORD101371,2024-12-29,CUST02033,Electronics,Wireless Earbuds,41.42,2,0,82.84,0.0,82.84,South,Website,Credit Card,False
ORD108863,2024-12-29,CUST00363,Beauty,Sunscreen SPF50,14.78,7,20,103.46,20.69,82.77,Central,Mobile App,Cash on Delivery,False
ORD111311,2024-12-29,CUST00384,Sports,Dumbbell Set,41.06,2,0,82.12,0.0,82.12,South,Marketplace,Credit Card,False
ORD105928,2024-12-29,CUST03209,Home & Kitchen,Non-stick Pan,24.72,3,10,74.16,7.42,66.74,North,Website,Credit Card,False
ORD111396,2024-12-29,CUST02143,Electronics,Smartphone Case,14.47,1,20,14.47,2.89,11.58,North,Website,Debit Card,False
ORD106521,2024-12-29,CUST01695,Fashion,Sunglasses,21.12,5,0,105.6,0.0,105.6,Central,Website,Net Banking,False
ORD112685,2024-12-29,CUST00593,Home & Kitchen,Coffee Maker,57.75,1,0,57.75,0.0,57.75,East,Website,Credit Card,False
ORD112307,2024-12-30,CUST00316,Home & Kitchen,LED Desk Lamp,20.15,1,10,20.15,2.02,18.13,South,Mobile App,Debit Card,False
ORD111979,2024-12-30,CUST02309,Fashion,Denim Jacket,48.0,2,5,96.0,4.8,91.2,East,Website,Credit Card,False
ORD113478,2024-12-30,CUST01466,Sports,Running Shorts,15.7,4,0,62.8,0.0,62.8,Central,Marketplace,UPI,False
ORD113472,2024-12-30,CUST01883,Beauty,Face Moisturizer,18.29,2,0,36.58,0.0,36.58,East,Mobile App,Net Banking,False
ORD114647,2024-12-30,CUST00018,Sports,Dumbbell Set,41.07,2,0,82.14,0.0,82.14,East,Website,Net Banking,False
ORD103363,2024-12-30,CUST03060,Fashion,Denim Jacket,53.06,5,0,265.3,0.0,265.3,West,Mobile App,Credit Card,False
ORD112907,2024-12-30,CUST01917,Fashion,Denim Jacket,51.84,1,0,51.84,0.0,51.84,South,Website,UPI,False
ORD109058,2024-12-30,CUST01952,Home & Kitchen,Coffee Maker,56.15,6,0,336.9,0.0,336.9,South,Website,Net Banking,False
ORD114518,2024-12-30,CUST02528,Fashion,Cotton T-Shirt,12.87,2,5,25.74,1.29,24.45,East,Mobile App,Cash on Delivery,False
ORD108188,2024-12-30,CUST00465,Sports,Dumbbell Set,49.49,4,0,197.96,0.0,197.96,North,Mobile App,Credit Card,False
ORD114699,2024-12-30,CUST03435,Beauty,Lipstick,15.23,1,0,15.23,0.0,15.23,Central,Website,Cash on Delivery,False
ORD112039,2024-12-30,CUST01658,Sports,Yoga Mat,20.68,5,0,103.4,0.0,103.4,East,Mobile App,Debit Card,False
ORD110451,2024-12-30,CUST00079,Home & Kitchen,Non-stick Pan,28.56,2,0,57.12,0.0,57.12,South,Mobile App,Credit Card,False
ORD108796,2024-12-30,CUST00195,Beauty,Face Moisturizer,16.6,4,0,66.4,0.0,66.4,Central,Website,Credit Card,False
ORD108901,2024-12-30,CUST02122,Fashion,Running Shoes,63.34,2,0,126.68,0.0,126.68,Central,Mobile App,Debit Card,False
ORD114999,2024-12-30,CUST02531,Fashion,Denim Jacket,52.27,3,0,156.81,0.0,156.81,Central,Mobile App,UPI,False
ORD104260,2024-12-30,CUST01792,Sports,Yoga Mat,22.58,1,0,22.58,0.0,22.58,West,Mobile App,Debit Card,False
ORD103840,2024-12-30,CUST01957,Fashion,Denim Jacket,50.77,2,5,101.54,5.08,96.46,West,Mobile App,Net Banking,False
ORD104353,2024-12-30,CUST00250,Sports,Running Shorts,19.17,6,0,115.02,0.0,115.02,North,Website,Cash on Delivery,False
ORD105722,2024-12-30,CUST00272,Fashion,Running Shoes,59.16,2,0,118.32,0.0,118.32,East,Website,Credit Card,False
ORD107226,2024-12-30,CUST01187,Beauty,Lipstick,15.48,1,10,15.48,1.55,13.93,South,Mobile App,UPI,False
ORD103706,2024-12-30,CUST01029,Electronics,Smartphone Case,13.53,2,15,27.06,4.06,23.0,South,Mobile App,Credit Card,False
ORD103629,2024-12-30,CUST01063,Home & Kitchen,LED Desk Lamp,21.01,2,0,42.02,0.0,42.02,North,Mobile App,UPI,False
ORD103792,2024-12-30,CUST03299,Sports,Water Bottle,9.7,4,15,38.8,5.82,32.98,West,Website,Net Banking,False
ORD106564,2024-12-30,CUST00909,Electronics,Bluetooth Speaker,60.04,2,0,120.08,0.0,120.08,North,Website,Cash on Delivery,False
ORD105322,2024-12-30,CUST00223,Electronics,Wireless Earbuds,51.74,3,0,155.22,0.0,155.22,North,Mobile App,Credit Card,False
ORD104704,2024-12-30,CUST02257,Sports,Resistance Bands,16.05,1,0,16.05,0.0,16.05,West,Mobile App,UPI,False
ORD114556,2024-12-31,CUST02814,Fashion,Sunglasses,23.53,2,15,47.06,7.06,40.0,South,Mobile App,Debit Card,False
ORD100320,2024-12-31,CUST02324,Beauty,Sunscreen SPF50,14.67,4,0,58.68,0.0,58.68,South,Website,Debit Card,False
ORD102671,2024-12-31,CUST02582,Sports,Yoga Mat,19.23,1,0,19.23,0.0,19.23,Central,Mobile App,Net Banking,False
ORD101730,2024-12-31,CUST00031,Home & Kitchen,Blender,36.29,4,0,145.16,0.0,145.16,South,Website,Debit Card,False
ORD101986,2024-12-31,CUST00400,Sports,Resistance Bands,13.8,1,15,13.8,2.07,11.73,North,Marketplace,Credit Card,False
ORD109762,2024-12-31,CUST00954,Fashion,Cotton T-Shirt,11.34,3,0,34.02,0.0,34.02,East,Website,Cash on Delivery,True
ORD101685,2024-12-31,CUST01394,Beauty,Face Moisturizer,17.66,2,15,35.32,5.3,30.02,West,Mobile App,UPI,False
ORD106460,2024-12-31,CUST02671,Electronics,Smartphone Case,16.79,1,0,16.79,0.0,16.79,West,Website,Debit Card,False
ORD103766,2024-12-31,CUST03385,Sports,Yoga Mat,22.05,3,15,66.15,9.92,56.23,Central,Website,Credit Card,False
ORD110596,2024-12-31,CUST02107,Electronics,Wireless Earbuds,50.58,3,20,151.74,30.35,121.39,West,Marketplace,UPI,False
ORD101459,2024-12-31,CUST01901,Home & Kitchen,LED Desk Lamp,21.62,2,0,43.24,0.0,43.24,West,Mobile App,Cash on Delivery,False
ORD114003,2024-12-31,CUST01326,Beauty,Shampoo,10.1,1,5,10.1,0.5,9.6,East,Website,Cash on Delivery,False
ORD112596,2024-12-31,CUST03191,Sports,Yoga Mat,19.64,3,0,58.92,0.0,58.92,East,Mobile App,Credit Card,False
ORD109981,2024-12-31,CUST02003,Sports,Resistance Bands,16.0,1,15,16.0,2.4,13.6,South,Mobile App,Credit Card,False
ORD108369,2024-12-31,CUST01018,Home & Kitchen,Blender,44.92,5,5,224.6,11.23,213.37,East,Website,Debit Card,False
ORD113340,2024-12-31,CUST02283,Beauty,Hair Dryer,35.16,2,20,70.32,14.06,56.26,North,Website,Credit Card,False
ORD108127,2024-12-31,CUST03390,Sports,Resistance Bands,16.04,1,0,16.04,0.0,16.04,West,Website,UPI,False
ORD100194,2024-12-31,CUST02179,Fashion,Cotton T-Shirt,13.21,5,0,66.05,0.0,66.05,South,Website,UPI,False
ORD102354,2025-01-01,CUST02690,Sports,Water Bottle,9.18,1,5,9.18,0.46,8.72,North,Mobile App,UPI,True
ORD101639,2025-01-01,CUST01855,Beauty,Hair Dryer,31.84,1,0,31.84,0.0,31.84,East,Website,Credit Card,False
ORD111462,2025-01-01,CUST02556,Fashion,Running Shoes,62.35,1,0,62.35,0.0,62.35,South,Mobile App,Cash on Delivery,False
ORD106084,2025-01-01,CUST00996,Sports,Yoga Mat,18.99,1,0,18.99,0.0,18.99,West,Mobile App,Debit Card,False
ORD100334,2025-01-01,CUST00072,Electronics,USB-C Cable,7.25,1,0,7.25,0.0,7.25,North,Mobile App,Credit Card,False
ORD100366,2025-01-01,CUST00916,Beauty,Face Moisturizer,17.23,1,0,17.23,0.0,17.23,North,Website,Net Banking,False
ORD111497,2025-01-01,CUST03094,Beauty,Sunscreen SPF50,16.71,1,0,16.71,0.0,16.71,West,Mobile App,Debit Card,False
ORD112604,2025-01-01,CUST03110,Beauty,Hair Dryer,30.05,1,0,30.05,0.0,30.05,East,Website,Debit Card,False
ORD112816,2025-01-01,CUST03323,Home & Kitchen,LED Desk Lamp,19.84,1,0,19.84,0.0,19.84,South,Mobile App,UPI,False
ORD113672,2025-01-01,CUST02642,Fashion,Sunglasses,23.08,1,0,23.08,0.0,23.08,South,Website,Cash on Delivery,False
ORD110592,2025-01-01,CUST01297,Beauty,Sunscreen SPF50,15.56,1,5,15.56,0.78,14.78,West,Mobile App,UPI,False
ORD102466,2025-01-01,CUST02221,Sports,Dumbbell Set,50.62,1,20,50.62,10.12,40.5,East,Website,UPI,False
ORD101930,2025-01-01,CUST03244,Fashion,Backpack,34.41,1,15,34.41,5.16,29.25,West,Mobile App,Debit Card,False
ORD104945,2025-01-01,CUST01361,Sports,Dumbbell Set,46.71,3,0,140.13,0.0,140.13,North,Website,Net Banking,False
ORD102765,2025-01-01,CUST00198,Sports,Dumbbell Set,46.08,1,0,46.08,0.0,46.08,South,Website,Net Banking,False
ORD108249,2025-01-01,CUST02125,Fashion,Backpack,38.51,1,0,38.51,0.0,38.51,South,Website,Net Banking,False
ORD102916,2025-01-01,CUST01698,Sports,Running Shorts,15.42,1,0,15.42,0.0,15.42,North,Mobile App,Cash on Delivery,False
ORD104534,2025-01-02,CUST02678,Electronics,Bluetooth Speaker,57.39,1,0,57.39,0.0,57.39,Central,Mobile App,Credit Card,False
ORD100516,2025-01-02,CUST00960,Beauty,Face Moisturizer,16.29,1,20,16.29,3.26,13.03,North,Website,UPI,False
ORD108324,2025-01-02,CUST02300,Fashion,Cotton T-Shirt,11.13,2,0,22.26,0.0,22.26,North,Marketplace,Credit Card,False
ORD112741,2025-01-02,CUST02443,Electronics,Bluetooth Speaker,57.23,1,0,57.23,0.0,57.23,North,Mobile App,Debit Card,False
ORD110715,2025-01-02,CUST01309,Home & Kitchen,Coffee Maker,52.92,1,0,52.92,0.0,52.92,West,Website,Cash on Delivery,False
ORD101211,2025-01-02,CUST03270,Home & Kitchen,Blender,41.88,2,10,83.76,8.38,75.38,South,Mobile App,Credit Card,False
ORD101251,2025-01-02,CUST03090,Fashion,Running Shoes,62.94,2,10,125.88,12.59,113.29,South,Website,Debit Card,False
ORD104824,2025-01-02,CUST01516,Electronics,Bluetooth Speaker,59.51,1,0,59.51,0.0,59.51,West,Marketplace,Net Banking,False
ORD108206,2025-01-02,CUST00395,Sports,Water Bottle,9.0,1,0,9.0,0.0,9.0,Central,Mobile App,Net Banking,False
ORD106119,2025-01-02,CUST02438,Home & Kitchen,Storage Bins,16.95,4,10,67.8,6.78,61.02,West,Website,Debit Card,False
ORD103590,2025-01-02,CUST02707,Electronics,Smartphone Case,14.28,2,0,28.56,0.0,28.56,West,Website,Debit Card,False
ORD114415,2025-01-02,CUST01343,Home & Kitchen,Storage Bins,18.54,2,10,37.08,3.71,33.37,Central,Website,Cash on Delivery,False
ORD113446,2025-01-02,CUST02011,Sports,Yoga Mat,21.1,4,0,84.4,0.0,84.4,West,Mobile App,Credit Card,False
ORD114513,2025-01-02,CUST02022,Beauty,Hair Dryer,30.47,1,0,30.47,0.0,30.47,Central,Mobile App,UPI,False
ORD100342,2025-01-02,CUST00948,Electronics,Wireless Earbuds,48.71,4,0,194.84,0.0,194.84,West,Website,Debit Card,False
ORD104001,2025-01-02,CUST03230,Home & Kitchen,Blender,44.55,1,0,44.55,0.0,44.55,North,Website,Net Banking,False
ORD106779,2025-01-02,CUST00609,Electronics,Wireless Earbuds,51.57,3,0,154.71,0.0,154.71,Central,Mobile App,Credit Card,False
ORD104045,2025-01-02,CUST02089,Beauty,Hair Dryer,29.79,1,0,29.79,0.0,29.79,Central,Website,Credit Card,False
ORD100165,2025-01-02,CUST02217,Beauty,Face Moisturizer,17.53,2,0,35.06,0.0,35.06,North,Website,Net Banking,False
ORD110555,2025-01-03,CUST00510,Beauty,Shampoo,9.98,2,0,19.96,0.0,19.96,Central,Marketplace,Net Banking,False
ORD101152,2025-01-03,CUST01626,Beauty,Shampoo,11.09,1,0,11.09,0.0,11.09,North,Mobile App,UPI,False
ORD106109,2025-01-03,CUST02162,Fashion,Cotton T-Shirt,12.47,2,0,24.94,0.0,24.94,South,Mobile App,Debit Card,False
ORD100385,2025-01-03,CUST01902,Home & Kitchen,Storage Bins,20.24,3,0,60.72,0.0,60.72,Central,Marketplace,Net Banking,False
ORD106133,2025-01-03,CUST02013,Sports,Yoga Mat,22.71,1,0,22.71,0.0,22.71,North,Mobile App,Credit Card,False
ORD103551,2025-01-03,CUST03079,Sports,Resistance Bands,16.27,1,15,16.27,2.44,13.83,South,Mobile App,Cash on Delivery,False
ORD112302,2025-01-03,CUST02525,Sports,Running Shorts,19.21,1,15,19.21,2.88,16.33,East,Marketplace,Credit Card,False
ORD114731,2025-01-03,CUST02085,Fashion,Sunglasses,20.01,1,0,20.01,0.0,20.01,West,Mobile App,Net Banking,False
ORD104145,2025-01-03,CUST01291,Electronics,Smartphone Case,14.98,1,5,14.98,0.75,14.23,West,Website,Cash on Delivery,False
ORD113886,2025-01-03,CUST03394,Fashion,Backpack,33.13,1,0,33.13,0.0,33.13,South,Mobile App,Debit Card,False
ORD112150,2025-01-03,CUST01953,Sports,Water Bottle,8.36,1,0,8.36,0.0,8.36,East,Mobile App,Debit Card,False
ORD113109,2025-01-03,CUST00965,Sports,Water Bottle,9.16,1,20,9.16,1.83,7.33,Central,Mobile App,Net Banking,False
ORD106318,2025-01-03,CUST02561,Sports,Yoga Mat,20.96,1,5,20.96,1.05,19.91,North,Website,Net Banking,False
ORD108005,2025-01-03,CUST00103,Fashion,Denim Jacket,57.19,1,0,57.19,0.0,57.19,West,Mobile App,Debit Card,False
ORD104840,2025-01-03,CUST02383,Fashion,Sunglasses,23.16,1,0,23.16,0.0,23.16,North,Website,Net Banking,False
ORD110661,2025-01-03,CUST00592,Beauty,Face Moisturizer,17.86,1,0,17.86,0.0,17.86,West,Website,Debit Card,False
ORD110922,2025-01-03,CUST01792,Fashion,Cotton T-Shirt,13.34,3,0,40.02,0.0,40.02,North,Marketplace,Credit Card,False
ORD112106,2025-01-03,CUST01151,Beauty,Sunscreen SPF50,15.81,1,0,15.81,0.0,15.81,West,Website,Net Banking,False
ORD104053,2025-01-03,CUST01164,Fashion,Sunglasses,21.14,1,0,21.14,0.0,21.14,West,Website,Cash on Delivery,False
ORD109258,2025-01-03,CUST01919,Sports,Resistance Bands,14.44,1,0,14.44,0.0,14.44,North,Website,UPI,False
ORD112108,2025-01-04,CUST02464,Home & Kitchen,LED Desk Lamp,18.95,1,0,18.95,0.0,18.95,North,Website,Credit Card,False
ORD104403,2025-01-04,CUST00278,Fashion,Sunglasses,20.21,1,0,20.21,0.0,20.21,North,Website,Net Banking,False
ORD104689,2025-01-04,CUST03380,Beauty,Face Moisturizer,16.87,1,0,16.87,0.0,16.87,North,Mobile App,Cash on Delivery,False
ORD111788,2025-01-04,CUST02635,Beauty,Shampoo,10.12,2,0,20.24,0.0,20.24,South,Website,Credit Card,True
ORD103395,2025-01-04,CUST02444,Beauty,Face Moisturizer,18.81,4,10,75.24,7.52,67.72,Central,Mobile App,Debit Card,False
ORD107235,2025-01-04,CUST03152,Home & Kitchen,Non-stick Pan,24.58,1,5,24.58,1.23,23.35,East,Website,Net Banking,False
ORD103650,2025-01-04,CUST00337,Beauty,Shampoo,10.8,1,10,10.8,1.08,9.72,East,Mobile App,Credit Card,False
ORD105073,2025-01-04,CUST03184,Electronics,Smartphone Case,15.85,1,0,15.85,0.0,15.85,West,Mobile App,Credit Card,False
ORD106930,2025-01-04,CUST00796,Home & Kitchen,Storage Bins,19.94,1,0,19.94,0.0,19.94,West,Mobile App,Net Banking,False
ORD113095,2025-01-04,CUST02484,Electronics,Laptop Stand,27.26,2,5,54.52,2.73,51.79,Central,Mobile App,Net Banking,False
ORD111185,2025-01-04,CUST02916,Home & Kitchen,Blender,36.91,2,0,73.82,0.0,73.82,North,Website,Debit Card,False
ORD113065,2025-01-04,CUST00513,Sports,Water Bottle,9.33,2,0,18.66,0.0,18.66,West,Mobile App,Debit Card,False
ORD106128,2025-01-04,CUST01234,Electronics,Laptop Stand,28.18,1,5,28.18,1.41,26.77,West,Mobile App,Cash on Delivery,False
ORD108886,2025-01-04,CUST00455,Home & Kitchen,Blender,44.13,1,0,44.13,0.0,44.13,South,Mobile App,Credit Card,False
ORD111255,2025-01-04,CUST00194,Sports,Resistance Bands,16.57,2,0,33.14,0.0,33.14,East,Mobile App,Net Banking,False
ORD100975,2025-01-04,CUST00312,Electronics,Wireless Earbuds,42.86,2,0,85.72,0.0,85.72,East,Mobile App,Debit Card,False
ORD102322,2025-01-04,CUST01334,Beauty,Shampoo,10.69,2,0,21.38,0.0,21.38,South,Marketplace,Net Banking,False
ORD106926,2025-01-04,CUST00172,Electronics,Laptop Stand,30.82,1,10,30.82,3.08,27.74,West,Website,UPI,False
ORD112141,2025-01-04,CUST03193,Home & Kitchen,Non-stick Pan,28.62,2,0,57.24,0.0,57.24,North,Website,Debit Card,False
ORD102656,2025-01-05,CUST01426,Electronics,Bluetooth Speaker,63.9,2,0,127.8,0.0,127.8,Central,Mobile App,Net Banking,False
ORD110018,2025-01-05,CUST01981,Sports,Dumbbell Set,46.54,1,10,46.54,4.65,41.89,East,Mobile App,UPI,False
ORD114076,2025-01-05,CUST01890,Beauty,Face Moisturizer,16.26,1,0,16.26,0.0,16.26,North,Website,Cash on Delivery,False
ORD108381,2025-01-05,CUST02422,Sports,Resistance Bands,13.84,2,5,27.68,1.38,26.3,Central,Mobile App,Cash on Delivery,False
ORD107477,2025-01-05,CUST00023,Electronics,Laptop Stand,27.47,2,0,54.94,0.0,54.94,Central,Website,Net Banking,False
ORD109770,2025-01-05,CUST03003,Beauty,Face Moisturizer,17.21,2,0,34.42,0.0,34.42,North,Mobile App,UPI,False
ORD100547,2025-01-05,CUST03176,Fashion,Sunglasses,23.99,1,0,23.99,0.0,23.99,East,Mobile App,Net Banking,False
ORD108001,2025-01-05,CUST00080,Home & Kitchen,Storage Bins,16.33,1,0,16.33,0.0,16.33,North,Mobile App,Net Banking,False
ORD113019,2025-01-05,CUST01807,Sports,Yoga Mat,22.61,1,0,22.61,0.0,22.61,East,Mobile App,Net Banking,False
ORD107769,2025-01-05,CUST03262,Sports,Dumbbell Set,49.19,1,0,49.19,0.0,49.19,South,Mobile App,Net Banking,False
ORD104004,2025-01-05,CUST01861,Home & Kitchen,Blender,36.46,1,0,36.46,0.0,36.46,Central,Mobile App,Debit Card,False
ORD106821,2025-01-05,CUST03058,Beauty,Face Moisturizer,19.15,1,20,19.15,3.83,15.32,North,Website,Debit Card,False
ORD102310,2025-01-05,CUST01757,Home & Kitchen,Storage Bins,17.49,1,0,17.49,0.0,17.49,North,Marketplace,Credit Card,False
ORD103564,2025-01-05,CUST01252,Electronics,Smartphone Case,14.84,1,0,14.84,0.0,14.84,East,Marketplace,UPI,False
ORD110385,2025-01-05,CUST00535,Sports,Dumbbell Set,46.82,1,0,46.82,0.0,46.82,North,Website,Debit Card,True
ORD114328,2025-01-05,CUST00592,Sports,Running Shorts,15.33,1,20,15.33,3.07,12.26,North,Mobile App,UPI,False
ORD102754,2025-01-05,CUST01300,Electronics,Smartphone Case,15.45,3,0,46.35,0.0,46.35,Central,Mobile App,Debit Card,False
ORD109241,2025-01-05,CUST03336,Beauty,Face Moisturizer,18.36,3,0,55.08,0.0,55.08,Central,Mobile App,Cash on Delivery,False
ORD107777,2025-01-05,CUST02076,Beauty,Sunscreen SPF50,14.51,2,0,29.02,0.0,29.02,West,Mobile App,Credit Card,False
ORD108014,2025-01-05,CUST01541,Sports,Running Shorts,15.47,1,0,15.47,0.0,15.47,Central,Marketplace,Debit Card,False
ORD100073,2025-01-05,CUST02123,Sports,Yoga Mat,21.72,1,5,21.72,1.09,20.63,South,Website,Net Banking,False
ORD106021,2025-01-05,CUST00617,Beauty,Shampoo,11.49,3,0,34.47,0.0,34.47,North,Website,Credit Card,False
ORD114431,2025-01-05,CUST01272,Sports,Dumbbell Set,46.32,1,0,46.32,0.0,46.32,West,Website,UPI,False
ORD113459,2025-01-06,CUST02759,Fashion,Backpack,36.26,3,0,108.78,0.0,108.78,East,Mobile App,Net Banking,False
ORD111128,2025-01-06,CUST03481,Electronics,Smartphone Case,15.51,3,0,46.53,0.0,46.53,South,Marketplace,Cash on Delivery,False
ORD113482,2025-01-06,CUST01742,Fashion,Running Shoes,67.06,1,15,67.06,10.06,57.0,South,Marketplace,Debit Card,False
ORD106336,2025-01-06,CUST03334,Home & Kitchen,Blender,41.54,1,0,41.54,0.0,41.54,North,Mobile App,Credit Card,False
ORD103329,2025-01-06,CUST02422,Fashion,Sunglasses,20.2,2,0,40.4,0.0,40.4,West,Mobile App,Cash on Delivery,False
ORD106357,2025-01-06,CUST00595,Home & Kitchen,Blender,42.24,1,0,42.24,0.0,42.24,East,Mobile App,Debit Card,False
ORD112044,2025-01-06,CUST01847,Home & Kitchen,LED Desk Lamp,21.57,1,0,21.57,0.0,21.57,West,Mobile App,Debit Card,False
ORD107366,2025-01-06,CUST00351,Electronics,Wireless Earbuds,50.79,2,0,101.58,0.0,101.58,Central,Mobile App,Credit Card,False
ORD100965,2025-01-06,CUST01878,Home & Kitchen,Coffee Maker,56.34,1,0,56.34,0.0,56.34,West,Marketplace,Debit Card,False
ORD103844,2025-01-06,CUST02015,Home & Kitchen,LED Desk Lamp,19.69,3,0,59.07,0.0,59.07,West,Website,Credit Card,False
ORD109619,2025-01-06,CUST01021,Fashion,Sunglasses,22.35,2,0,44.7,0.0,44.7,Central,Website,Debit Card,False
ORD108813,2025-01-06,CUST00888,Beauty,Sunscreen SPF50,14.79,1,0,14.79,0.0,14.79,South,Mobile App,Net Banking,False
ORD102888,2025-01-06,CUST03409,Electronics,USB-C Cable,8.08,1,0,8.08,0.0,8.08,West,Website,UPI,False
ORD103753,2025-01-06,CUST01888,Electronics,Wireless Earbuds,50.1,1,0,50.1,0.0,50.1,Central,Mobile App,Debit Card,False
ORD107772,2025-01-06,CUST00686,Home & Kitchen,Blender,44.42,1,0,44.42,0.0,44.42,Central,Website,Net Banking,True
ORD112036,2025-01-06,CUST02283,Beauty,Shampoo,9.12,1,5,9.12,0.46,8.66,South,Mobile App,UPI,False
ORD110246,2025-01-06,CUST00224,Fashion,Backpack,35.75,3,0,107.25,0.0,107.25,East,Mobile App,Net Banking,False
ORD105276,2025-01-06,CUST02020,Home & Kitchen,LED Desk Lamp,18.53,1,0,18.53,0.0,18.53,North,Website,UPI,False
ORD108146,2025-01-06,CUST01150,Beauty,Hair Dryer,34.55,1,0,34.55,0.0,34.55,West,Marketplace,Net Banking,False
ORD114862,2025-01-06,CUST02463,Fashion,Cotton T-Shirt,13.33,2,0,26.66,0.0,26.66,West,Mobile App,UPI,False
